1450.000	100.000	1.500	2.000	268064.615	237339.941
1450.000	100.000	1.500	2.010	168356.719	128984.332
1450.000	100.000	1.500	2.020	311590.932	199128.908
1450.000	100.000	1.500	2.030	101131.358	108371.884
1450.000	100.000	1.500	2.040	223081.001	191119.609
1450.000	100.000	1.500	2.050	93279.520	41176.603
1450.000	100.000	1.500	2.060	89829.624	100344.684
1450.000	100.000	1.500	2.070	183545.730	120978.254
1450.000	100.000	1.500	2.080	143739.997	76969.880
1450.000	100.000	1.500	2.090	177177.932	206814.542
1450.000	100.000	1.500	2.100	166625.069	178211.409
1450.000	100.000	1.500	2.110	285325.101	320154.740
1450.000	100.000	1.500	2.120	212921.121	394223.341
1450.000	100.000	1.500	2.130	36436.491	45668.036
1450.000	100.000	1.500	2.140	422946.344	285465.413
1450.000	100.000	1.500	2.150	259245.521	148293.263
1450.000	100.000	1.500	2.160	47313.239	63994.489
1450.000	100.000	1.500	2.170	106525.690	250952.057
1450.000	100.000	1.500	2.180	56417.068	49516.827
1450.000	100.000	1.500	2.190	197390.974	146620.243
1450.000	100.000	1.500	2.200	30897.886	21070.181
1450.000	100.000	1.500	2.210	72454.579	59378.490
1450.000	100.000	1.500	2.220	161780.102	192663.112
1450.000	100.000	1.500	2.230	244315.629	19927.476
1450.000	100.000	1.500	2.240	107675.023	164562.429
1450.000	100.000	1.500	2.250	110087.994	123338.784
1450.000	100.000	1.500	2.260	269308.246	20350.717
1450.000	100.000	1.500	2.270	162202.013	26752.110
1450.000	100.000	1.500	2.280	73299.326	16709.673
1450.000	100.000	1.500	2.290	160965.146	26522.926
1450.000	100.000	1.500	2.300	96387.547	16918.599
1450.000	100.000	1.500	2.310	104189.894	20755.403
1450.000	100.000	1.500	2.320	257387.199	14308.161
1450.000	100.000	1.500	2.330	147190.291	25293.490
1450.000	100.000	1.500	2.340	247422.292	26922.919
1450.000	100.000	1.500	2.350	241537.005	23652.604
1450.000	100.000	1.500	2.360	170174.613	11116.210
1450.000	100.000	1.500	2.370	228901.397	11872.784
